5 8.812736 0.0 8.7025576 0.0
10 8.874464 0.0 8.7437064 0.0
15 9.003304 0.0 8.7873912 0.0
20 9.04324 0.0 8.8291841 0.0
25 9.05986 0.0 8.8602268 0.0
30 9.092284 0.0 8.9702455 0.0
35 9.106276 0.0 9.0286173 0.0
40 9.040816 0.0 8.8960073 0.0
45 9.09298 0.0 9.1366296 0.0
50 9.082168 0.0 9.1334638 0.0
