IMC10 0.997959331708 0.997861022534 0.997832830382 0.9827593 0.997979709772 0.998057506027
"Web Search" 0.998538884793 0.998386259422 0.998391259273 0.98815046 0.998550485572 0.998568702199
"Data Mining " 0.986247922303 0.984174654902 0.985041141355 0.8975546 0.98620527163 0.946990402289
