0 11670.7717388 20474.5644412 47750.0671175 383393.005435 1833989.83449
1 245.111276452 459.242677414 1162.9037856 8473.89204432 42120.9212675
2 234.903688896 469.961890043 1228.42233294 8033.63996022 41253.360208
3 11061.3924011 20570.5631931 48894.1064464 376217.266466 1144071.9712
