<1BDP 4.57330859987 16.2187680321 1.35467126401 1.91261372755 1.0486013969616284 0.07639860303837165
<2BDP 3.97150632433 12.1312389665 3.27426506205 7.07360400737 5.665849488299843 8.495530699868263
<4BDP 3.37178919937 7.99369004737 3.88919625023 8.1189117678 4.044354611981308 5.14423264121261
<8BDP 3.17985796127 7.18453691235 4.36711516454 9.35996705759 3.2789130534728135 3.3218075948005557
<16BDP 3.65273961273 9.03817530254 5.32322852735 13.6631528234 2.714984041860545 2.7605105987571465
infi 4.12250768741 9.07417214141 6.48338789711 17.060230604 4.148455839429481 10.889065182041621
