IMC10 6.12328772854 13.5765951236 16.2080496554 7.8398842420722685
"Web Search" 5.62877460252 14.2966735735 17.3789934902 8.180520794459067
"Data Mining " 4.19729253737 6.19727061581 6.14612245341 6.081511896885321
