0 480.0 640.0 1160.0 2400.0 3640.0
1 45000.0 58580.0 61540.0 69320.0 67580.0
2 49540.0 64500.0 72000.0 75320.0 73500.0
3 37540.0 36000.0 37500.0 40580.0 39040.0
