IMC10 3.1608352179 3.18342207033 2.11513852649 1.53334836628
"Web Search" 2.61020123374 4.10738762963 3.54233474434 1.89925052293
"Data Mining " 2.76928294825 1.64089593414 1.3975988973 1.29727244146
