1 24.9109729074 19.6746980802 18.2610238462 17.7743513715 17.3215949164
2 67.4212439478 47.0239314423 39.9406551936 36.614051162 35.4923166953
3 46.4627231119 27.0300615347 22.678907536 20.79183058 20.3669852613
4 55.4418658547 27.9276936601 22.7092327776 20.7612771186 19.4514223189
5 65.3208945471 31.0139753765 23.702492328 21.0641793812 19.6984582758
