1 1 2.85646189156
1 2 3.19474912755
1 3 2.75213564581
1 4 3.02665238279
1 5 3.3574805441
2 1 2.79098606186
2 2 2.87948197905
2 3 2.55167495936
2 4 2.7208726225
2 5 2.8890889312
3 1 2.76244162794
3 2 2.79459439096
3 3 2.52687367058
3 4 2.66880262034
3 5 2.82880617108
4 1 2.74820679062
4 2 2.75319607659
4 3 2.4923425012
4 4 2.67382264761
4 5 2.81948087163
5 1 2.75420149416
5 2 2.74737967674
5 3 2.50491752083
5 4 2.63691445574
5 5 2.8450385485
