5 0.0559402783909 0.0 0.0 0.0 0.0
10 0.259127356995 0.0 0.0 0.0 0.0
15 0.312883165876 0.0 0.0 0.0 0.0
20 0.35019775541 0.0 0.0 0.0 0.0
25 0.378318712397 0.0 0.0 0.0 0.0
30 0.398407557927 0.0 0.0 0.0 0.0
35 0.413886534576 0.0 0.0 0.0 0.0
40 0.429975065873 0.0 0.0 0.0 0.0
45 0.444729951269 0.0 0.0 0.0 0.0
50 0.458652051561 0.0 0.0 0.0 0.0
